transaction_id,transactional_date,product_id,customer_id,payments,credit_card,loyalty_card,cost,quantity,price
1504,09-09-2021 11:17,P0131,6,mastercard,5.10875E+15,F,11.71,2,12.99
1505,09-09-2021 11:21,P0423,6,americanexpress,3.74288E+14,F,14.04,1,14.89
1506,09-09-2021 12:02,P0517,8,americanexpress,3.74283E+14,F,5.11,1,5.79
1507,09-09-2021 12:54,P0571,8,visa,4.0416E+15,T,4.35,1,4.99
1508,09-09-2021 15:54,P0613,0,visa,4.04159E+15,F,9.94,2,11.39
1509,09-09-2021 16:42,P0182,10,mastercard,5.10875E+15,F,9.85,1,11.29
1510,09-09-2021 17:50,P0492,10,americanexpress,3.74288E+14,F,16.12,1,17.89
1511,09-09-2021 18:59,P0142,4,americanexpress,3.74289E+14,F,10.09,1,11.39
1512,09-09-2021 20:39,P0264,9,mastercard,5.10875E+15,T,4.11,4,4.89
1513,09-09-2021 21:24,P0217,7,mastercard,5.04838E+15,F,14.96,6,16.49
1514,09-09-2021 22:10,P0574,3,visa,4.04159E+15,T,9.21,3,10.69
1515,10-09-2021 02:00,P0022,9,americanexpress,3.74288E+14,T,1.16,4,1.69
1516,10-09-2021 02:44,P0459,9,visa,4.04159E+15,F,8.82,1,10.09
1517,10-09-2021 06:25,P0062,8,americanexpress,3.74289E+14,T,14.01,4,14.89
1518,10-09-2021 06:49,P0267,5,americanexpress,3.74284E+14,F,13.36,3,14.79
1519,10-09-2021 06:50,P0398,5,mastercard,5.10875E+15,F,1.75,2,2.09
1520,10-09-2021 13:48,P0254,7,americanexpress,3.74289E+14,F,11.44,2,12.49
1521,10-09-2021 15:24,P0276,6,,6.37133E+15,F,18.02,1,19.69
1522,10-09-2021 18:01,P0158,5,mastercard,5.04838E+15,F,3.02,1,4.19
1523,10-09-2021 19:00,P0440,7,mastercard,5.04838E+15,F,8.88,2,10.19
1524,10-09-2021 20:05,P0641,7,visa,4.0416E+15,F,13.58,3,14.79
1525,10-09-2021 21:22,P0540,6,americanexpress,3.74289E+14,F,18.72,1,20.69
1526,11-09-2021 00:44,P0392,4,mastercard,5.04838E+15,T,13.78,1,14.89
1527,11-09-2021 01:04,P0343,8,visa,4.0416E+12,F,3.66,1,4.79
1528,11-09-2021 02:47,P0549,3,mastercard,5.04838E+15,F,16.85,3,18.19
1529,11-09-2021 04:05,P0468,5,mastercard,5.04837E+15,F,13.48,2,14.79
1530,11-09-2021 05:49,P0419,6,mastercard,5.04838E+15,F,16.66,1,18.09
1531,11-09-2021 06:17,P0245,2,mastercard,5.04838E+15,F,4.19,2,4.89
1532,11-09-2021 07:52,P0266,6,americanexpress,3.74283E+14,F,7.49,4,8.29
1533,11-09-2021 10:09,P0607,4,visa,4.04159E+12,F,3.38,1,4.59
1534,11-09-2021 11:04,P0382,4,americanexpress,3.74284E+14,T,14.22,2,15.09
1535,11-09-2021 12:48,P0438,4,mastercard,5.10876E+15,F,5.21,1,5.99
1536,11-09-2021 14:01,P0242,3,,3.37941E+14,F,1.6,4,1.79
1537,11-09-2021 18:25,P0407,6,visa,4.04159E+12,F,12.35,1,13.99
1538,11-09-2021 18:26,P0242,6,visa,4.04159E+12,F,1.6,2,1.79
1539,11-09-2021 20:31,P0335,5,mastercard,5.04837E+15,F,17.17,1,18.19
1540,11-09-2021 22:16,P0587,6,visa,4.04159E+15,F,13.88,4,14.89
1541,11-09-2021 22:52,P0205,7,americanexpress,3.74289E+14,F,16.68,1,18.09
1542,11-09-2021 23:26,P0380,8,,6.37416E+15,F,10.56,1,11.59
1543,12-09-2021 00:33,P0489,6,mastercard,5.04838E+15,F,8.46,2,9.49
1544,12-09-2021 02:07,P0476,3,americanexpress,3.74289E+14,F,13.26,2,14.69
1545,12-09-2021 03:47,P0528,7,visa,4.04159E+12,F,0.62,1,1.49
1546,12-09-2021 03:51,P0740,6,americanexpress,3.74284E+14,T,16.39,3,17.99
1547,12-09-2021 04:00,P0198,2,americanexpress,3.74283E+14,F,17,1,18.19
1548,12-09-2021 07:24,P0673,7,visa,4.04159E+12,F,1.5,2,1.69
1549,12-09-2021 13:24,P0162,9,americanexpress,3.74289E+14,F,18.21,1,19.99
1550,12-09-2021 14:10,P0489,7,americanexpress,3.74288E+14,F,8.46,1,9.49
1551,12-09-2021 16:14,P0527,3,visa,4.04159E+15,F,16.63,4,18.09
1552,12-09-2021 19:28,P0419,5,americanexpress,3.74289E+14,F,16.66,3,18.09
1553,12-09-2021 20:07,P0266,4,americanexpress,3.74288E+14,F,7.49,1,8.29
1554,12-09-2021 20:57,P0037,7,mastercard,5.10876E+15,F,18.48,1,20.39
1555,12-09-2021 21:36,P0227,3,visa,4.04159E+15,F,7.59,4,8.29
1556,13-09-2021 05:32,P0018,5,mastercard,5.04838E+15,T,17.1,2,18.19
1557,13-09-2021 06:03,P0489,6,mastercard,5.04838E+15,F,8.46,1,9.49
1558,13-09-2021 06:49,P0350,5,mastercard,5.04838E+15,T,17.21,1,18.19
1559,13-09-2021 07:06,P0552,4,americanexpress,3.74283E+14,F,11.36,1,12.29
1560,13-09-2021 08:46,P0681,7,visa,4.0416E+12,F,5.26,2,6.09
1561,13-09-2021 10:16,P0467,7,americanexpress,3.74289E+14,F,4.66,1,4.99
1562,13-09-2021 10:52,P0295,5,americanexpress,3.74283E+14,F,1.43,1,1.69
1563,13-09-2021 14:23,P0353,5,,5.14572E+15,T,15.1,1,16.69
1564,13-09-2021 14:24,P0345,2,americanexpress,3.74284E+14,F,7.18,2,8.19
1565,13-09-2021 15:25,P0116,9,mastercard,5.04837E+15,F,12.24,1,13.89
1566,13-09-2021 15:56,P0550,4,americanexpress,3.74284E+14,F,15.35,3,17.09
1567,13-09-2021 15:57,P0022,8,mastercard,5.04838E+15,F,1.16,3,1.69
1568,13-09-2021 18:31,P0063,4,americanexpress,3.74289E+14,T,3.09,3,4.29
1569,13-09-2021 18:54,P0424,6,visa,4.0416E+15,F,6.61,3,7.89
1570,13-09-2021 20:06,P0711,9,mastercard,5.04837E+15,F,9.87,3,11.29
1571,13-09-2021 23:10,P0455,10,visa,4.04159E+12,F,1.63,1,1.79
1572,14-09-2021 00:36,P0326,6,visa,4.0416E+15,F,12.66,3,14.29
1573,14-09-2021 00:49,P0391,5,americanexpress,3.74283E+14,F,1.6,1,1.79
1574,14-09-2021 01:12,P0433,6,visa,4.04159E+15,F,9.33,2,10.79
1575,14-09-2021 02:58,P0208,8,mastercard,5.04837E+15,F,4,1,4.89
1576,14-09-2021 04:04,P0721,2,americanexpress,3.74288E+14,F,4.19,2,4.89
1577,14-09-2021 09:43,P0410,2,mastercard,5.10876E+15,F,2.95,1,4.09
1578,14-09-2021 10:47,P0529,5,americanexpress,3.74283E+14,F,17.59,2,18.79
1579,14-09-2021 14:05,P0528,3,visa,4.0416E+12,F,0.62,6,1.49
1580,14-09-2021 14:06,P0098,7,mastercard,5.04837E+15,T,0.74,2,1.59
1581,14-09-2021 17:45,P0145,7,americanexpress,3.74289E+14,F,4.03,1,4.89
1582,14-09-2021 23:39,P0409,7,,5.55073E+15,F,18.03,3,19.69
1583,15-09-2021 00:21,P0533,6,mastercard,5.04838E+15,F,1.5,2,1.69
1584,15-09-2021 02:53,P0467,6,mastercard,5.04837E+15,F,4.66,2,4.99
1585,15-09-2021 08:42,P0117,2,americanexpress,3.74284E+14,F,8.82,4,10.09
1586,15-09-2021 09:39,P0701,7,visa,4.04159E+12,F,11.06,1,11.69
1587,15-09-2021 10:17,P0265,7,visa,4.0416E+12,T,19.23,1,21.19
1588,15-09-2021 11:05,P0117,4,mastercard,5.04837E+15,T,8.82,1,10.09
1589,15-09-2021 11:29,P0398,8,mastercard,5.04837E+15,F,1.75,2,2.09
1590,15-09-2021 11:30,P0385,6,americanexpress,3.74289E+14,F,13.22,4,14.69
1591,15-09-2021 13:46,P0294,5,mastercard,5.10876E+15,F,12.38,3,13.99
1592,15-09-2021 15:23,P0432,3,,6.76282E+16,F,17.36,1,18.39
1593,15-09-2021 15:43,P0322,7,visa,4.0416E+15,F,13.65,1,14.89
1594,15-09-2021 16:01,P0199,10,mastercard,5.04838E+15,F,6.42,2,7.79
1595,15-09-2021 20:01,P0513,7,visa,4.04159E+12,T,0.97,2,1.59
1596,15-09-2021 21:27,P0381,7,,3.55209E+15,F,5.05,3,5.69
1597,15-09-2021 21:36,P0284,5,mastercard,5.10875E+15,F,1.03,1,1.59
1598,16-09-2021 00:11,P0366,6,visa,4.04159E+12,F,13.27,3,14.69
1599,16-09-2021 03:16,P0220,8,,3.57594E+15,F,16,2,17.79
1600,16-09-2021 03:50,P0429,8,americanexpress,3.74283E+14,F,0.78,2,1.59
1601,16-09-2021 05:29,P0425,9,visa,4.0416E+12,F,10.49,1,11.49
1602,16-09-2021 06:04,P0361,8,,4.84449E+15,F,8.85,1,10.19
1603,16-09-2021 06:51,P0379,4,americanexpress,3.74289E+14,F,6.12,3,7.49
1604,16-09-2021 07:40,P0201,9,visa,4.0416E+15,F,9.9,2,11.29
1605,16-09-2021 11:10,P0290,9,americanexpress,3.74289E+14,T,18.11,1,19.79
1606,16-09-2021 13:07,P0294,9,visa,4.0416E+12,F,12.38,3,13.99
1607,16-09-2021 13:21,P0239,2,visa,4.0416E+15,F,0.32,3,1.29
1608,16-09-2021 18:26,P0298,3,mastercard,5.04838E+15,T,5,1,5.59
1609,16-09-2021 18:49,P0293,8,americanexpress,3.74289E+14,F,18.19,2,19.89
1610,16-09-2021 19:53,P0537,8,visa,4.0416E+12,F,8.62,4,9.79
1611,16-09-2021 21:06,P0097,2,americanexpress,3.74284E+14,F,9.91,2,11.29
1612,17-09-2021 02:08,P0263,7,mastercard,5.10876E+15,F,2.27,2,3.09
1613,17-09-2021 05:02,P0171,6,americanexpress,3.74284E+14,F,5.57,2,6.69
1614,17-09-2021 06:53,P0170,3,visa,4.0416E+15,F,8.13,5,8.89
1615,17-09-2021 06:58,P0537,7,americanexpress,3.74283E+14,F,8.62,2,9.79
1616,17-09-2021 07:04,P0628,2,mastercard,5.04838E+15,F,16.23,3,17.99
1617,17-09-2021 09:41,P0444,9,visa,4.0416E+15,F,13.93,3,14.89
1618,17-09-2021 12:50,P0459,5,mastercard,5.04838E+15,F,8.82,1,10.09
1619,17-09-2021 14:13,P0435,3,mastercard,5.10875E+15,F,7.88,2,8.39
1620,17-09-2021 15:53,P0134,6,mastercard,5.10876E+15,F,10.28,4,11.49
1621,17-09-2021 16:37,P0675,5,visa,4.04159E+12,F,12.34,1,13.99
1622,17-09-2021 16:47,P0481,5,americanexpress,3.74288E+14,F,17.2,1,18.19
1623,17-09-2021 16:56,P0401,7,mastercard,5.10875E+15,T,16.69,1,18.09
1624,17-09-2021 18:20,P0314,6,mastercard,5.04837E+15,F,14.84,3,16.29
1625,17-09-2021 18:56,P0322,5,visa,4.0416E+12,F,13.65,1,14.89
1626,17-09-2021 22:20,P0364,8,visa,4.04159E+12,F,15.78,2,17.59
1627,17-09-2021 22:36,P0409,10,americanexpress,3.74283E+14,F,18.03,1,19.69
1628,17-09-2021 23:00,P0301,6,americanexpress,3.74284E+14,F,15.18,4,16.79
1629,18-09-2021 01:04,P0310,9,visa,4.04159E+12,F,14.48,1,15.59
1630,18-09-2021 01:27,P0726,3,visa,4.04159E+12,F,9.71,6,11.19
1631,18-09-2021 01:29,P0409,5,americanexpress,3.74289E+14,T,18.03,2,19.69
1632,18-09-2021 02:10,P0066,5,americanexpress,3.74289E+14,T,9.89,3,11.29
1633,18-09-2021 03:13,P0560,4,americanexpress,3.74284E+14,F,1.4,1,1.69
1634,18-09-2021 03:38,P0606,5,americanexpress,3.74284E+14,F,14.31,3,15.19
1635,18-09-2021 07:47,P0654,6,mastercard,5.04837E+15,F,8.85,3,10.19
1636,18-09-2021 08:09,P0574,3,americanexpress,3.74288E+14,F,9.21,2,10.69
1637,18-09-2021 09:58,P0582,6,visa,4.04159E+15,F,5.55,1,6.59
1638,18-09-2021 10:10,P0204,7,visa,4.04159E+15,F,9.72,1,11.19
1639,18-09-2021 12:32,P0055,9,americanexpress,3.74284E+14,F,4.06,1,4.89
1640,18-09-2021 16:58,P0212,4,americanexpress,3.74284E+14,F,1.86,1,2.29
1641,18-09-2021 19:23,P0474,4,mastercard,5.04838E+15,F,15.66,2,17.49
1642,18-09-2021 21:27,P0412,6,visa,4.04159E+15,F,16.11,2,17.89
1643,18-09-2021 23:38,P0729,4,visa,4.04159E+15,F,9.34,1,10.89
1644,19-09-2021 00:41,P0574,4,visa,4.04159E+15,T,9.21,1,10.69
1645,19-09-2021 02:07,P0468,8,americanexpress,3.74288E+14,F,13.48,2,14.79
1646,19-09-2021 02:14,P0045,4,americanexpress,3.74289E+14,F,9.5,1,10.99
1647,19-09-2021 02:45,P0543,7,visa,4.0416E+12,F,17.45,2,18.49
1648,19-09-2021 03:10,P0491,7,mastercard,5.10875E+15,F,18,1,19.59
1649,19-09-2021 04:14,P0194,8,americanexpress,3.74283E+14,F,10.82,3,11.59
1650,19-09-2021 05:16,P0409,4,mastercard,5.04837E+15,F,18.03,2,19.69
1651,19-09-2021 08:44,P0175,3,americanexpress,3.74289E+14,F,10.26,1,11.49
1652,19-09-2021 10:16,P0264,6,mastercard,5.10875E+15,F,4.11,3,4.89
1653,19-09-2021 10:54,P0537,3,americanexpress,3.74289E+14,F,8.62,1,9.79
1654,19-09-2021 13:12,P0215,9,americanexpress,3.74288E+14,F,0.81,1,1.59
1655,19-09-2021 13:17,P0661,8,americanexpress,3.74289E+14,F,8.21,2,8.99
1656,19-09-2021 14:42,P0062,9,visa,4.0416E+12,F,14.01,2,14.89
1657,19-09-2021 17:12,P0274,4,mastercard,5.10875E+15,F,11.65,1,12.89
1658,19-09-2021 17:29,P0393,6,visa,4.04159E+15,T,10.94,3,11.59
1659,19-09-2021 18:42,P0512,4,mastercard,5.10875E+15,F,15.55,1,17.39
1660,19-09-2021 19:08,P0286,4,americanexpress,3.74288E+14,F,10.87,1,11.59
1661,19-09-2021 19:09,P0661,4,mastercard,5.10875E+15,F,8.21,3,8.99
1662,19-09-2021 19:22,P0346,7,mastercard,5.10876E+15,F,12.21,2,13.79
1663,19-09-2021 20:08,P0405,8,americanexpress,3.74289E+14,F,18.2,1,19.99
1664,19-09-2021 20:53,P0487,9,,3.0594E+13,F,11.44,2,12.49
1665,19-09-2021 21:01,P0556,7,mastercard,5.04837E+15,F,5.5,1,6.49
1666,19-09-2021 21:44,P0357,5,mastercard,5.04837E+15,F,3.34,4,4.49
1667,19-09-2021 23:12,P0463,7,americanexpress,3.74283E+14,F,12.96,4,14.59
1668,19-09-2021 23:16,P0547,7,visa,4.0416E+15,F,20,1,21.49
1669,20-09-2021 02:28,P0537,8,visa,4.04159E+12,F,8.62,2,9.79
1670,20-09-2021 02:51,P0240,7,americanexpress,3.74283E+14,F,1.27,6,1.69
1671,20-09-2021 04:02,P0528,3,americanexpress,3.74289E+14,F,0.62,3,1.49
1672,20-09-2021 05:30,P0067,5,americanexpress,3.74284E+14,F,17.72,4,19.09
1673,20-09-2021 05:51,P0403,6,americanexpress,3.74288E+14,F,18.82,1,20.79
1674,20-09-2021 06:11,P0265,7,visa,4.0416E+15,F,19.23,4,21.19
1675,20-09-2021 08:47,P0658,6,visa,4.04159E+12,F,2.92,2,4.09
1676,20-09-2021 15:44,P0476,5,mastercard,5.10875E+15,F,13.26,4,14.69
1677,20-09-2021 15:56,P0505,7,visa,4.0416E+15,F,3.97,1,4.89
1678,20-09-2021 19:20,P0051,2,mastercard,5.10876E+15,T,16.95,1,18.19
1679,20-09-2021 19:24,P0505,6,visa,4.04159E+12,F,3.97,1,4.89
1680,20-09-2021 20:01,P0536,7,americanexpress,3.74289E+14,F,16.97,1,18.19
1681,21-09-2021 07:17,P0222,8,mastercard,5.04838E+15,F,16.56,3,18.09
1682,21-09-2021 08:10,P0187,7,americanexpress,3.74283E+14,F,4.17,3,4.89
1683,21-09-2021 08:46,P0285,0,mastercard,5.10876E+15,F,2.73,3,3.79
1684,21-09-2021 08:49,P0281,9,mastercard,5.04838E+15,F,2.39,1,3.29
1685,21-09-2021 09:09,P0487,2,visa,4.0416E+12,T,11.44,1,12.49
1686,21-09-2021 10:10,P0171,5,visa,4.04159E+15,F,5.57,3,6.69
1687,21-09-2021 12:00,P0348,2,,3.55468E+15,F,6.83,1,8.09
1688,21-09-2021 15:00,P0235,5,mastercard,5.10875E+15,F,11.99,3,13.49
1689,21-09-2021 16:18,P0328,4,americanexpress,3.74283E+14,F,3.18,1,4.39
1690,21-09-2021 19:57,P0118,8,visa,4.0416E+15,F,2.82,3,3.99
1691,21-09-2021 21:37,P0352,7,mastercard,5.10876E+15,T,2.04,2,2.59
1692,21-09-2021 21:49,P0716,5,mastercard,5.10875E+15,F,13.32,1,14.79
1693,22-09-2021 05:15,P0578,8,visa,4.04159E+12,F,19.78,5,21.39
1694,22-09-2021 09:24,P0317,4,mastercard,5.04837E+15,F,16.83,7,18.19
1695,22-09-2021 09:55,P0286,3,visa,4.04159E+12,F,10.87,1,11.59
1696,22-09-2021 12:24,P0300,6,mastercard,5.04837E+15,F,7.58,2,8.29
1697,22-09-2021 12:41,P0444,3,americanexpress,3.74288E+14,F,13.93,1,14.89
1698,22-09-2021 14:48,P0190,5,americanexpress,3.74289E+14,F,18.93,1,20.89
1699,22-09-2021 15:48,P0362,7,americanexpress,3.74288E+14,T,3.73,3,4.79
1700,22-09-2021 18:25,P0437,4,visa,4.0416E+12,F,0.1,7,1.19
1701,22-09-2021 18:44,P0519,4,mastercard,5.10875E+15,F,12.45,1,14.09
1702,22-09-2021 20:19,P0392,6,,3.57472E+15,F,13.78,1,14.89
1703,23-09-2021 00:40,P0557,6,visa,4.04159E+12,F,9.79,4,11.29
1704,23-09-2021 00:41,P0235,5,,3.57958E+15,F,11.99,5,13.49
1705,23-09-2021 03:09,P0326,4,visa,4.0416E+12,F,12.66,2,14.29
1706,23-09-2021 03:35,P0298,9,mastercard,5.04837E+15,F,5,1,5.59
1707,23-09-2021 05:41,P0380,10,mastercard,5.10876E+15,F,10.56,4,11.59
1708,23-09-2021 07:17,P0609,5,mastercard,5.04838E+15,F,6.31,4,7.69
1709,23-09-2021 10:48,P0335,8,americanexpress,3.74283E+14,F,17.17,4,18.19
1710,23-09-2021 10:57,P0509,5,americanexpress,3.74284E+14,F,11.66,3,12.89
1711,23-09-2021 11:59,P0071,5,americanexpress,3.74284E+14,F,13.09,2,14.69
1712,23-09-2021 15:26,P0334,8,visa,4.0416E+12,F,5.53,1,6.59
1713,23-09-2021 18:05,P0343,7,visa,4.0416E+12,T,3.66,3,4.79
1714,23-09-2021 19:04,P0585,8,mastercard,5.04837E+15,F,3.81,2,4.79
1715,23-09-2021 20:29,P0301,4,mastercard,5.04838E+15,T,15.18,1,16.79
1716,23-09-2021 21:22,P0388,3,mastercard,5.04838E+15,T,17.9,1,19.39
1717,23-09-2021 22:46,P0218,9,americanexpress,3.74284E+14,F,8.4,4,9.39
1718,24-09-2021 02:05,P0312,5,mastercard,5.04837E+15,F,17.43,1,18.49
1719,24-09-2021 02:07,P0162,6,mastercard,5.10876E+15,T,18.21,2,19.99
1720,24-09-2021 02:08,P0498,7,americanexpress,3.74289E+14,F,11.6,1,12.79
1721,24-09-2021 02:15,P0368,3,mastercard,5.10876E+15,F,9.52,1,10.99
1722,24-09-2021 02:44,P0577,8,americanexpress,3.74283E+14,F,7.24,1,8.19
1723,24-09-2021 05:11,P0547,8,americanexpress,3.74288E+14,F,20,3,21.49
1724,24-09-2021 05:17,P0267,4,americanexpress,3.74283E+14,F,13.36,1,14.79
1725,24-09-2021 05:36,P0179,9,mastercard,5.10875E+15,F,5.8,1,6.99
1726,24-09-2021 10:18,P0077,4,visa,4.0416E+15,F,6.54,5,7.89
1727,24-09-2021 11:38,P0021,5,americanexpress,3.74284E+14,F,14.13,1,14.89
1728,24-09-2021 14:50,P0556,7,americanexpress,3.74283E+14,F,5.5,1,6.49
1729,24-09-2021 16:41,P0418,3,mastercard,5.10875E+15,F,13.24,1,14.69
1730,24-09-2021 16:42,P0651,8,americanexpress,3.74283E+14,F,15.2,4,16.89
1731,24-09-2021 17:37,P0531,9,mastercard,5.04837E+15,F,3.2,2,4.39
1732,24-09-2021 19:10,P0400,2,visa,4.04159E+15,T,6.39,1,7.69
1733,24-09-2021 20:19,P0251,7,mastercard,5.04838E+15,F,2.11,4,2.79
1734,24-09-2021 21:26,P0384,6,mastercard,5.10875E+15,F,4.83,4,5.19
1735,24-09-2021 23:28,P0240,6,visa,4.0416E+12,F,1.27,1,1.69
1736,24-09-2021 23:52,P0224,5,visa,4.04159E+12,T,16.48,2,18.09
1737,25-09-2021 02:45,P0634,2,americanexpress,3.74283E+14,F,16.47,1,18.09
1738,25-09-2021 02:57,P0015,10,visa,4.0416E+15,T,2.25,6,2.99
1739,25-09-2021 05:04,P0321,7,mastercard,5.04838E+15,F,17.35,5,18.29
1740,25-09-2021 09:10,P0469,2,mastercard,5.04837E+15,F,0.92,3,1.59
1741,25-09-2021 09:28,P0316,8,visa,4.04159E+15,F,1.81,1,2.19
1742,25-09-2021 12:04,P0194,10,mastercard,5.04837E+15,F,10.82,1,11.59
1743,25-09-2021 12:28,P0026,9,americanexpress,3.74288E+14,F,13.19,1,14.69
1744,25-09-2021 12:37,P0431,5,mastercard,5.10875E+15,F,10.67,3,11.59
1745,25-09-2021 13:16,P0276,5,mastercard,5.10876E+15,F,18.02,3,19.69
1746,25-09-2021 17:38,P0360,6,mastercard,5.04837E+15,F,5.54,6,6.59
1747,25-09-2021 17:56,P0188,5,americanexpress,3.74288E+14,F,6.75,3,7.99
1748,25-09-2021 19:11,P0415,8,americanexpress,3.74288E+14,F,13.96,2,14.89
1749,25-09-2021 23:09,P0259,6,visa,4.04159E+12,F,5.21,5,5.99
1750,25-09-2021 23:37,P0327,7,americanexpress,3.74288E+14,F,7.13,2,8.19
1751,26-09-2021 00:37,P0678,5,americanexpress,3.74289E+14,F,7.6,1,8.29
1752,26-09-2021 00:38,P0672,6,visa,4.04159E+12,F,19.89,2,21.39
1753,26-09-2021 04:24,P0398,6,americanexpress,3.74284E+14,F,1.75,1,2.09
1754,26-09-2021 04:38,P0301,5,visa,4.04159E+12,F,15.18,3,16.79
1755,26-09-2021 06:03,P0263,7,americanexpress,3.74289E+14,F,2.27,1,3.09
1756,26-09-2021 07:34,P0435,6,mastercard,5.04837E+15,F,7.88,1,8.39
1757,26-09-2021 10:33,P0722,10,americanexpress,3.74283E+14,F,14.59,4,15.79
1758,26-09-2021 10:47,P0559,4,americanexpress,3.74284E+14,F,6.29,3,7.69
1759,26-09-2021 12:34,P0636,4,americanexpress,3.74284E+14,F,5.02,2,5.59
1760,26-09-2021 17:16,P0663,5,visa,4.0416E+15,F,11.12,2,11.79
1761,26-09-2021 18:38,P0621,7,americanexpress,3.74288E+14,F,17.47,3,18.59
1762,26-09-2021 18:52,P0452,8,visa,4.0416E+15,F,8.33,1,9.29
1763,26-09-2021 19:55,P0478,4,,3.56077E+15,F,18.67,4,20.59
1764,26-09-2021 20:39,P0085,5,mastercard,5.04838E+15,F,14.86,6,16.29
1765,26-09-2021 22:45,P0398,8,mastercard,5.04837E+15,F,1.75,1,2.09
1766,27-09-2021 02:00,P0702,9,americanexpress,3.74284E+14,F,6.51,1,7.89
1767,27-09-2021 02:42,P0348,6,americanexpress,3.74288E+14,F,6.83,2,8.09
1768,27-09-2021 06:06,P0430,5,americanexpress,3.74289E+14,F,17.67,1,18.99
1769,27-09-2021 06:45,P0521,7,americanexpress,3.74284E+14,F,16.37,1,17.99
1770,27-09-2021 12:51,P0285,8,mastercard,5.04837E+15,F,2.73,1,3.79
1771,27-09-2021 13:05,P0255,6,visa,4.0416E+12,F,18.85,1,20.79
1772,27-09-2021 13:57,P0363,7,mastercard,5.10876E+15,F,14.85,3,16.29
1773,27-09-2021 14:40,P0375,5,,3.65141E+13,F,15.75,2,17.59
1774,27-09-2021 14:50,P0268,7,mastercard,5.10876E+15,F,11.93,1,13.39
1775,27-09-2021 15:59,P0135,9,mastercard,5.04837E+15,F,2.03,8,2.59
1776,27-09-2021 17:35,P0552,6,visa,4.04159E+15,F,11.36,1,12.29
1777,27-09-2021 21:29,P0267,6,,2.01939E+14,F,13.36,1,14.79
1778,27-09-2021 22:16,P0459,3,americanexpress,3.74288E+14,F,8.82,2,10.09
1779,28-09-2021 01:13,P0459,3,mastercard,5.04837E+15,F,8.82,2,10.09
1780,28-09-2021 02:11,P0289,7,mastercard,5.04838E+15,T,12.12,2,13.69
1781,28-09-2021 02:27,P0353,5,mastercard,5.10876E+15,F,15.1,3,16.69
1782,28-09-2021 05:14,P0459,10,americanexpress,3.74284E+14,T,8.82,1,10.09
1783,28-09-2021 05:20,P0535,5,visa,4.0416E+12,F,12.16,1,13.69
1784,28-09-2021 06:07,P0187,4,visa,4.04159E+15,T,4.17,1,4.89
1785,28-09-2021 06:37,P0165,6,visa,4.0416E+15,F,0.94,3,1.59
1786,28-09-2021 07:33,P0577,7,mastercard,5.10875E+15,F,7.24,1,8.19
1787,28-09-2021 09:23,P0468,1,visa,4.04159E+15,F,13.48,2,14.79
1788,28-09-2021 09:50,P0234,8,visa,4.0416E+15,F,3.13,4,4.29
1789,28-09-2021 12:26,P0210,7,americanexpress,3.74284E+14,F,2.78,1,3.89
1790,28-09-2021 14:01,P0636,7,americanexpress,3.74284E+14,T,5.02,2,5.59
1791,28-09-2021 17:55,P0707,7,mastercard,5.04837E+15,F,16.18,4,17.89
1792,28-09-2021 17:58,P0470,2,americanexpress,3.74288E+14,F,18.14,1,19.89
1793,28-09-2021 20:10,P0454,6,visa,4.04159E+15,F,5.79,6,6.99
1794,28-09-2021 21:07,P0180,8,mastercard,5.04837E+15,F,19.25,2,21.19
1795,28-09-2021 22:58,P0357,4,,3.55341E+15,F,3.34,1,4.49
1796,29-09-2021 02:17,P0373,7,americanexpress,3.74283E+14,F,12.85,1,14.49
1797,29-09-2021 02:17,P0509,5,americanexpress,3.74288E+14,F,11.66,1,12.89
1798,29-09-2021 02:36,P0739,5,americanexpress,3.74283E+14,F,10.65,2,11.59
1799,29-09-2021 07:58,P0260,5,visa,4.04159E+12,F,15.96,1,17.79
1800,29-09-2021 07:59,P0329,5,americanexpress,3.74284E+14,F,3.45,2,4.59
1801,29-09-2021 09:25,P0486,7,mastercard,5.10875E+15,F,6.52,2,7.89
1802,29-09-2021 10:44,P0532,7,mastercard,5.04838E+15,F,8.96,1,10.29
1803,29-09-2021 10:47,P0646,6,mastercard,5.10876E+15,F,17.92,4,19.49
1804,29-09-2021 16:47,P0215,10,mastercard,5.04838E+15,F,0.81,4,1.59
1805,29-09-2021 17:00,P0377,5,americanexpress,3.74283E+14,F,0.12,1,1.19
1806,29-09-2021 19:19,P0144,4,mastercard,5.10875E+15,F,4.51,1,4.99
1807,29-09-2021 21:09,P0430,3,visa,4.04159E+12,F,17.67,3,18.99
1808,29-09-2021 22:40,P0442,7,visa,4.0416E+15,F,14.89,1,16.39
1809,30-09-2021 00:58,P0412,8,americanexpress,3.74289E+14,T,16.11,4,17.89
1810,30-09-2021 02:15,P0543,9,visa,4.0416E+15,F,17.45,2,18.49
1811,30-09-2021 03:45,P0704,9,americanexpress,3.74288E+14,F,13.67,2,14.89
1812,30-09-2021 13:13,P0453,7,americanexpress,3.74283E+14,F,12.82,1,14.49
1813,30-09-2021 13:23,P0394,8,mastercard,5.04838E+15,F,8.44,2,9.49
1814,30-09-2021 14:48,P0649,8,mastercard,5.04838E+15,F,18.36,1,20.19
1815,30-09-2021 15:39,P0217,4,americanexpress,3.74289E+14,F,14.96,2,16.49
1816,30-09-2021 17:20,P0566,4,mastercard,5.10875E+15,F,1.77,1,2.09
